,bot
322630,0
80497,1
410138,1
283381,1
244716,0
144015,0
188828,0
235575,0
379921,1
72746,0
342634,1
98191,0
350853,0
285797,1
52990,1
120241,0
75859,1
141914,1
117915,0
270828,0
176858,0
82662,0
156187,1
223186,1
28076,0
156474,0
409093,0
211925,1
49971,1
5855,1
296126,1
207559,0
54881,1
220603,1
133131,1
399218,1
74923,0
277983,1
48837,0
22200,0
307102,1
208111,1
311084,0
37943,1
193759,0
169793,1
257983,0
338875,1
158047,1
141455,0
315492,1
11682,0
112500,0
312977,1
203956,0
233385,0
258751,1
326987,0
166670,1
147640,0
268730,0
398524,1
190519,0
234411,1
212995,0
326007,1
130645,0
330996,0
54399,0
327885,0
141856,1
175851,0
366476,1
399403,1
245151,1
54604,1
84659,0
360388,1
166117,1
402837,1
208216,1
228029,1
61782,1
292884,1
132781,1
33374,1
238132,0
377290,1
337967,1
180830,0
380419,0
369478,1
316803,1
233079,0
310561,1
352449,0
54858,1
246917,0
368827,0
124829,0
196705,1
39713,1
63384,1
351969,0
59563,0
361383,1
378950,1
75332,0
280656,1
137291,1
236149,0
370751,1
24496,1
139250,0
341292,0
225252,0
111515,1
380430,0
266798,0
378037,0
221005,0
78947,1
226858,1
297709,0
114059,0
71718,1
186417,0
95484,0
285192,0
304371,0
301339,1
50489,0
333936,0
392847,0
404379,1
279885,0
25393,0
340440,1
226164,0
32357,0
362328,1
127222,1
204388,0
227829,0
399957,0
291955,0
203835,0
342965,1
151303,0
169172,0
250941,0
136670,0
152217,1
216920,1
206018,1
331955,0
105459,0
352808,1
352123,0
309635,0
10138,1
186181,0
59582,0
205559,0
58418,0
21923,0
8140,0
325110,1
322770,1
294153,0
178777,0
174012,0
191553,1
167989,1
234168,1
340046,1
98982,0
229424,1
262702,1
199034,0
319992,0
78314,1
65895,0
116757,1
93929,1
5243,1
302124,0
187307,1
130912,0
375896,0
84008,0
114242,1
185925,1
70328,1
188751,0
53315,1
93887,0
9085,1
77266,1
351590,0
1918,1
2907,1
107562,1
288535,0
366156,0
166781,0
10049,0
269000,1
249168,1
344614,1
313845,1
317021,0
386661,0
205717,1
93778,0
246927,0
231779,1
397095,0
107737,1
254043,1
141059,1
172290,0
378445,1
65931,1
122875,1
306216,0
81045,1
50512,0
89951,1
111705,1
383183,1
229341,0
208393,0
585,0
102008,1
276887,1
174184,1
183292,0
73647,1
360409,1
192998,0
3777,0
130935,0
102134,1
365477,0
50592,0
152376,0
353244,1
269792,0
276877,1
46639,0
342924,1
241257,1
269752,0
44389,1
140137,0
59087,1
124744,1
111370,0
12401,1
90292,0
405291,0
322362,0
238749,0
385250,0
84108,1
57064,0
261617,1
5334,1
127929,1
112944,1
335496,1
2051,1
72250,0
14390,0
194203,1
400508,0
58350,1
152726,0
188303,0
190353,0
286288,0
280437,1
324547,0
60334,1
154566,1
373816,0
343979,1
105024,1
126535,1
184153,0
338945,0
406867,1
93719,0
348126,0
267158,0
67362,0
212241,1
44703,1
69785,0
274743,1
113649,0
10073,0
247317,0
121839,1
153981,1
243839,1
173966,1
118714,1
334952,1
359383,1
333435,1
293686,0
162879,0
352654,0
237893,0
313328,1
149700,0
16685,1
374318,1
208559,0
137899,1
401985,1
407829,0
86201,1
237184,1
289448,1
395740,0
14492,1
40802,0
116741,1
152959,1
310632,1
250422,1
42168,1
286246,0
330629,0
339218,0
77431,1
182651,1
249158,1
150871,0
361850,1
160203,1
345660,1
262452,0
11276,1
303735,0
25521,0
28596,0
210287,0
31418,1
137562,0
394545,1
162166,1
111845,1
235736,1
241429,1
67772,0
95329,0
325329,1
108800,1
48025,1
129228,0
85332,0
369558,0
199062,0
109563,1
159026,0
257242,0
36494,1
175928,0
365686,0
205201,0
18033,1
256076,1
22450,0
35507,0
318558,1
325200,1
212858,0
150434,0
286667,0
329868,1
124328,0
343747,1
35009,0
177733,1
182530,0
169533,1
393348,1
90061,1
272252,0
398292,0
49716,0
207681,1
172860,1
381102,1
395427,1
255677,0
137230,1
44149,1
170405,1
32763,0
66329,1
289958,1
218389,1
138532,0
170996,0
124199,1
197719,0
348372,0
288285,0
397986,1
329409,0
56473,0
126018,1
163842,0
172493,0
350774,1
322771,1
92208,0
339110,1
394897,0
262852,0
223244,0
55510,0
92215,0
190974,1
402406,1
233858,0
98645,0
197668,0
221617,1
317093,0
54076,0
228555,0
190366,0
387647,0
283167,1
349346,0
200171,1
65952,1
25661,0
145112,1
331248,0
26122,0
142313,1
266699,0
161350,0
209092,0
144815,1
265076,1
288340,0
354006,1
373852,0
82875,0
141379,0
301892,1
87712,1
138106,0
237548,1
1052,1
110664,1
327820,0
374364,1
7087,1
138778,0
257590,0
403195,0
12476,1
106288,1
185156,0
130688,0
230496,0
62527,1
159884,1
409180,0
141983,1
242186,1
95689,1
132752,1
119705,0
408312,0
126271,0
11108,1
139374,1
110901,0
362991,1
344503,0
247380,0
389351,0
186538,0
14682,0
262069,0
203873,0
410204,0
121283,0
411523,1
124704,1
54143,0
24942,1
160954,1
148300,0
170290,1
173508,1
246131,0
380656,1
87424,1
19523,1
77696,0
335640,0
49588,0
17627,1
390628,0
4393,0
124923,1
115408,0
338372,1
135343,0
106699,0
176095,1
299199,1
22864,0
300465,1
381092,1
409741,1
126178,0
327267,1
353064,1
247796,1
127541,0
126639,1
330058,0
283646,1
365766,0
371091,0
235184,0
268433,0
169274,0
313095,0
241681,0
72378,0
215311,0
228563,0
74657,1
389928,0
292496,0
207459,0
151833,1
302230,1
206562,1
170907,0
294825,0
121447,0
128782,0
30240,1
116744,1
73033,1
117023,0
122075,1
327057,1
381348,1
38931,1
164174,0
60234,1
232255,1
144697,0
23355,1
10002,0
48988,0
335007,0
8293,1
141466,0
160880,1
12305,1
351632,0
133320,0
40712,0
157894,1
97349,0
55321,1
242804,1
19202,0
39898,0
336093,0
76820,1
50803,0
305080,1
152025,0
224593,0
254175,1
111424,1
359109,1
196688,0
292247,1
260457,0
235661,0
117558,0
408712,0
164307,1
239872,1
348274,1
27535,1
305663,1
376012,1
411544,1
252112,1
358483,0
170731,0
18683,1
393968,0
409912,0
304955,0
279107,0
293512,1
4473,1
274872,1
339443,0
271318,1
366522,0
49671,0
346681,1
7825,1
147022,0
227081,1
224264,1
106597,0
395807,1
28600,0
80882,0
115147,1
96031,0
284454,0
333695,0
175316,0
48554,1
406764,0
310029,0
74662,1
299169,1
245225,1
315422,1
317743,1
407779,1
6612,1
344366,1
302577,1
372555,1
375649,1
36724,1
133292,0
217929,1
245561,0
302083,1
69437,0
145474,0
352061,0
374568,0
262185,1
254864,0
71656,1
397987,1
3787,0
92658,0
24041,1
238803,1
289108,0
304646,1
245949,0
318698,0
52135,1
269922,0
85095,1
34648,0
149635,1
252215,1
231307,1
359213,1
303819,0
392403,0
185131,0
212836,0
59490,1
263157,0
133872,1
93697,1
207529,0
219737,0
61068,1
47278,0
218640,0
156241,0
41841,0
229432,1
150610,1
102148,1
148090,0
165046,1
76852,1
384777,1
391498,1
181287,1
148277,1
306075,0
274702,1
123446,1
310410,0
42424,0
393532,0
373314,0
336502,0
125749,0
271226,1
55258,1
361735,0
72729,0
386481,1
131558,0
357676,0
297746,0
31852,1
69844,1
381824,1
142367,1
208177,1
220754,1
37057,0
160141,0
17939,1
309213,0
189607,0
356975,0
161582,1
172391,0
45267,0
67374,0
295201,1
401341,0
203929,0
327619,1
248150,0
352738,1
391468,1
276180,1
247365,0
233899,0
51173,0
352200,0
35417,0
290267,1
10927,0
303526,0
1648,1
124074,0
125331,1
65770,0
135986,0
340059,1
381761,1
129357,0
362193,0
280023,0
23954,0
393109,1
39255,0
75641,0
332031,0
380507,1
340853,1
65089,0
409599,0
193935,0
28247,1
18620,1
154924,0
71544,1
406639,0
145394,1
293081,1
387776,0
371898,0
60083,1
157281,1
157397,0
66808,1
379010,1
259319,0
253775,1
126635,1
156410,0
227189,1
96065,0
256174,1
84132,1
406653,0
123822,0
60265,1
373417,1
109447,0
407576,0
166992,1
250222,0
139775,1
278365,0
236789,0
56742,1
154237,0
236510,0
30045,0
263468,1
351527,0
4993,1
81722,0
172431,0
6603,1
181910,0
405350,1
136047,1
203571,1
133707,0
368048,0
254020,1
281514,1
247877,0
336570,0
292981,1
126976,1
348423,0
162504,0
29163,1
244825,0
151045,1
45017,1
231648,1
35181,0
80755,1
147960,1
303260,0
308462,1
83424,0
18676,1
330581,1
99457,0
354335,0
374617,0
94745,1
19520,1
99963,0
124885,0
27783,0
337260,0
218649,0
256068,1
102114,1
62628,1
179869,1
218362,1
327870,0
295828,0
75043,1
276380,0
51990,1
273451,0
144978,0
232832,1
342801,0
254102,1
291533,1
332605,1
411263,1
276559,1
369951,0
56345,1
67923,0
307614,1
75806,1
394357,0
347769,0
357759,0
13989,0
229965,1
205952,0
107599,1
226808,1
60181,1
349371,0
93538,0
88536,0
227529,1
278113,0
232695,1
160982,1
214872,1
391030,1
143016,0
7339,0
23501,0
320662,1
348169,0
225408,0
251935,1
274513,1
368358,0
84473,1
338688,0
326514,1
383529,0
212591,0
407309,0
201576,1
46004,0
327114,0
235485,1
137908,0
382846,1
4542,1
60909,0
228231,0
339499,0
117437,1
287738,1
136580,0
411099,0
49564,0
325983,0
400905,0
354745,1
193720,0
198160,1
366074,0
360523,1
189336,1
398818,0
168129,1
120970,0
366890,0
350031,0
269209,0
379205,0
305963,1
244741,0
310257,0
365599,0
335278,1
245366,0
281506,1
41482,0
21574,0
67035,1
83222,1
288432,1
99240,1
52532,1
57051,0
381483,0
15695,1
297687,1
21798,0
208243,1
133375,0
63768,0
71856,1
376502,0
99333,0
109694,1
391261,0
361111,0
206898,1
389986,0
143616,0
31719,0
182522,0
278165,0
368489,0
380505,1
59441,1
252244,1
99821,0
138414,0
79479,0
195021,1
172565,1
301780,1
401400,0
76733,1
106903,1
228543,0
385370,0
308083,1
393163,1
285309,1
302770,1
84546,0
376910,1
313699,0
327247,1
173657,0
231703,1
171832,1
281617,0
58369,1
270121,0
173022,1
164466,1
217092,0
149053,0
218139,0
147375,1
369872,1
339416,0
220092,0
37005,0
15104,1
326663,1
349941,0
254908,1
172886,1
355679,0
338633,0
384942,1
176678,0
328816,0
288012,0
221427,0
1836,1
391848,1
238692,0
398922,0
127659,0
125414,1
114647,0
336714,1
315698,1
137935,0
311908,0
317626,1
268256,1
251065,1
242302,1
224025,1
199470,1
128231,1
410413,0
182476,1
98302,0
400093,1
146660,0
408609,0
249739,1
362773,0
123636,1
375415,1
256307,0
131353,0
67871,1
285469,1
142835,1
290713,1
411550,1
306635,0
3933,1
239258,0
8866,1
236834,0
36260,0
103647,1
312714,0
106020,0
376061,1
347524,1
238243,1
343585,1
152787,0
60652,1
239677,1
332744,1
347742,0
145455,0
306764,0
276996,0
351260,1
197425,0
191106,1
10274,0
46728,0
20318,0
226854,1
246981,0
102695,1
93317,0
397637,0
130764,1
233932,0
313546,0
156104,1
280357,0
255449,1
348787,0
198427,0
261364,0
99042,0
148846,0
400535,0
175322,0
99331,0
337106,1
251242,0
87856,1
147814,1
323800,1
70041,1
181996,0
401891,0
238374,1
318157,1
79896,0
401025,1
15115,1
272544,1
171100,0
384721,1
381821,1
5380,1
97084,0
142337,1
248313,0
294545,0
67668,0
357363,1
376606,1
392596,0
232429,0
235224,1
309287,0
253605,1
333477,1
157138,1
65334,0
323316,0
5757,0
280376,0
378343,1
118796,1
87645,0
45055,1
146858,1
298682,0
299289,1
111235,0
316581,0
366318,1
148880,0
247883,0
22271,0
260666,1
99693,1
305524,0
391011,1
46618,0
91624,1
160390,1
105233,1
11135,1
36179,0
116419,1
24874,0
204760,0
70560,0
51873,1
371043,0
389131,1
18041,1
238892,1
21632,1
410229,0
192904,0
344236,1
247248,0
268285,1
329266,1
348056,1
40942,1
379394,1
386492,1
219443,1
352455,0
249930,1
331692,0
243738,0
40647,0
295228,1
281841,1
104923,1
263639,1
9858,0
309546,0
35138,0
165588,0
320886,0
101008,0
176221,1
228644,1
1916,1
16869,0
322299,1
123659,1
276875,1
92704,1
23406,1
85300,0
255278,1
244473,0
393339,1
19863,1
26910,0
83818,1
257593,0
22044,1
249641,0
169140,0
315478,1
135089,0
213184,0
313170,1
227970,0
127866,1
10399,1
172917,1
176108,0
240898,0
111097,0
374437,1
229521,0
133923,0
216154,1
135754,0
299368,0
191565,1
349119,1
65013,0
252407,0
380408,0
209936,1
257064,0
384898,0
289402,1
287125,1
149580,0
338504,1
235049,0
130,0
93671,1
247523,0
257428,0
47823,0
14185,1
41015,0
296652,0
348767,0
213261,0
114162,1
199795,0
225286,0
135859,0
65563,0
350483,1
290517,1
324529,0
379439,1
54417,1
133894,1
115001,1
364427,1
311467,1
143359,1
13640,1
350148,1
220075,0
345517,0
390665,0
393933,0
347088,0
3416,1
138158,0
132745,1
157040,0
156310,0
275430,0
28395,1
169694,0
32796,0
89984,1
137567,0
340531,0
185823,1
124537,1
336376,0
278493,0
313440,1
130420,0
266293,0
167967,1
29266,0
208595,0
363094,1
20523,0
71503,1
80486,1
177552,0
220725,1
172123,1
107714,1
252356,1
27423,1
90590,1
374244,0
238079,0
45998,1
181464,1
387561,1
230849,1
91216,1
101964,1
178956,0
30589,0
234073,1
67365,0
119895,0
203646,0
375796,0
32184,1
17526,1
254710,0
25070,0
371801,0
65549,0
356540,0
229308,0
267006,0
271511,0
164989,1
128642,0
184802,1
318585,1
100752,0
279227,1
112096,1
117916,0
91930,0
61189,0
216766,1
242843,1
386281,0
65048,0
368447,0
215902,0
320573,0
297552,1
152630,1
98285,0
183527,0
379527,0
290213,1
66498,0
203348,0
145470,0
402944,1
252239,1
230385,0
204295,0
94991,1
261963,0
290089,0
347064,0
146399,1
149869,1
198812,1
355229,0
232677,1
369751,1
294159,0
174902,1
80297,1
331877,0
385432,0
219451,1
72177,0
235793,1
175213,1
391276,0
277448,0
163364,0
162156,1
222702,0
235316,1
373201,1
200493,0
249789,1
233774,1
25419,1
308047,1
26300,0
349530,1
253730,1
326639,1
88103,0
315455,1
7,0
75015,1
21879,1
38737,0
264389,0
166210,1
118761,1
281824,1
173046,1
169884,1
301459,1
192930,0
245551,0
190738,0
346761,0
311973,0
308712,0
404643,0
410958,0
389906,0
144636,0
301077,0
218352,1
361824,1
185945,1
137511,0
278972,1
150685,1
281189,1
295586,1
368052,0
305597,0
51669,1
37788,1
334958,1
216578,0
99967,0
137669,0
108723,0
346021,0
60880,0
275444,0
169152,0
137232,1
198268,1
87796,1
197886,0
135354,0
221357,1
354448,0
405179,1
377880,0
154580,1
272636,0
284208,0
297627,1
190644,1
315855,0
62629,1
178695,0
335147,0
391155,1
90158,1
163607,1
41992,1
329913,1
346910,1
340253,0
349547,1
321671,0
38849,1
380915,0
348025,1
301510,1
162457,1
279912,0
168898,1
307183,1
160609,1
97035,0
323046,0
195945,1
337975,1
192363,1
25143,0
383062,0
251461,0
171949,1
78913,1
237197,1
285519,1
20691,1
240274,1
361940,1
215306,0
118280,1
350920,0
357551,1
97218,1
148024,0
137518,0
150163,0
14487,1
38291,0
292564,1
294016,1
323241,0
294129,0
171520,1
98762,0
280338,0
60632,1
241977,1
109976,0
337835,1
410461,0
235016,0
28952,0
194023,0
125144,0
70664,1
379510,0
103122,0
66220,1
318604,0
233900,0
291443,0
245540,0
24165,1
395469,1
293184,1
404206,0
17865,1
368171,0
262074,0
284763,1
37826,1
366828,0
6150,1
49921,1
25381,0
23622,0
261650,1
307569,1
384383,1
190203,0
29369,0
346292,0
1502,1
262695,0
215110,1
1697,1
62210,0
148877,0
315242,1
33617,0
252502,0
132286,1
80086,1
183892,1
64439,1
95348,0
237198,1
85531,0
41631,1
256452,0
194510,1
411058,0
323623,1
214093,0
76159,1
72606,1
143640,0
3593,0
268860,1
182300,1
316381,1
228744,0
22863,0
226742,0
36640,1
239118,1
226651,0
8835,1
393915,0
130017,1
223693,0
228146,0
290076,0
268601,0
393331,1
391781,1
262710,1
366899,0
385966,0
168290,0
212609,1
35178,0
181796,1
161117,1
304078,1
181290,1
399617,1
48799,0
401064,1
259671,1
26275,1
104892,0
130862,0
288221,0
246573,0
49831,1
130385,1
111584,1
294479,0
166279,1
74656,1
146771,1
328047,0
213896,1
231718,1
101184,1
161295,1
174029,0
271470,0
325737,0
43473,1
45810,0
215767,1
82814,0
367265,1
135043,0
92528,0
211873,1
149074,0
181585,0
307876,0
11187,1
256248,1
24728,0
173545,1
45805,0
226800,1
3472,1
59031,1
145788,0
77083,1
407181,0
66757,0
41837,0
4180,1
203773,0
376610,1
402288,1
183936,1
294423,0
230450,0
176049,1
248360,0
360486,1
226406,0
46195,1
90497,0
123747,0
400343,0
400825,0
383364,0
87919,1
157572,1
392191,1
10747,0
230229,0
363356,0
97027,0
387023,1
250331,1
67959,0
104095,1
232786,1
380232,0
359778,0
64178,1
166741,0
403145,0
402848,1
22831,0
301268,1
397463,1
341220,0
290805,0
374143,1
201047,1
261025,0
187419,1
104115,0
160925,1
326828,1
30641,0
182541,0
95395,0
47498,1
106201,1
119275,0
192842,1
149812,1
224567,0
180870,0
205948,0
93362,0
268828,1
252614,0
268821,1
292513,1
312752,0
174310,1
137822,1
304443,1
146735,1
355955,0
122133,0
399863,1
92540,0
30835,0
91618,1
59401,1
8939,0
143034,0
94666,0
20423,0
22152,0
359309,1
252717,0
299052,0
60252,1
275403,0
102540,1
204678,0
337373,1
259847,0
9153,0
140223,0
313729,1
331224,0
193493,0
389915,0
371046,0
228885,0
213269,0
189197,0
132629,0
306955,1
394538,1
169746,1
200249,0
30745,1
38879,1
333666,0
101853,1
220582,0
122946,1
102081,1
15799,0
35421,0
212403,1
56152,1
72463,0
270877,0
368863,0
154029,1
115792,1
19255,0
25730,1
257726,1
220527,0
40658,0
161568,1
168781,0
182409,1
318149,1
310359,1
270427,1
149283,0
270859,0
274421,0
87188,0
179312,0
87733,1
341321,1
150464,0
297458,0
84958,0
245153,1
273681,1
187736,1
124342,0
203420,1
392977,1
369425,1
380836,0
343720,1
411988,0
347164,0
289770,1
33634,0
246554,0
68169,0
166100,1
113367,0
54127,0
184577,1
12341,1
333906,0
204978,1
274910,0
2024,1
248308,0
142589,0
320178,0
152071,0
45323,0
157899,1
388480,1
216064,1
203053,1
104243,1
318140,1
285350,1
40391,0
410657,1
110044,0
208626,1
144182,1
139984,0
269838,0
158160,1
233896,0
160897,1
320493,0
286586,1
267397,0
51165,0
380942,0
129399,0
367612,0
231670,1
267328,0
334198,1
18684,1
395401,1
390400,0
119459,0
312531,0
105829,1
230824,1
318413,1
277960,1
193711,0
274073,1
123443,1
358832,0
134376,0
2036,1
182973,0
398196,0
166759,0
122854,1
313590,0
72625,1
163287,0
92220,0
4089,0
217652,1
317401,0
213582,0
6216,1
162646,0
193886,1
391489,1
97232,1
175536,0
26965,0
203748,0
144537,1
204528,0
329574,0
246013,1
4458,1
148227,1
291198,1
174893,0
160017,0
26352,0
57028,0
168045,1
267117,0
54745,0
210770,0
107831,1
121230,0
178332,0
75964,0
2738,1
408064,1
85863,1
248585,0
166558,1
78967,1
74459,1
5027,0
373411,1
25234,0
238576,0
52345,0
121333,0
219332,0
161243,1
252399,1
148604,0
303841,0
185622,0
382225,0
244808,0
88906,0
307588,1
346115,0
44217,0
392834,0
398541,1
86227,1
251409,0
251730,0
116794,1
325134,1
318189,1
260974,1
350988,0
379777,0
194395,0
250457,1
326468,1
402914,1
111637,1
205981,0
252648,0
380552,1
266042,0
200562,1
342978,1
362272,1
151531,1
164428,1
390680,0
165157,1
390935,0
344913,0
331827,0
94040,1
54117,0
239144,1
205552,0
151873,1
101002,0
244065,1
275966,0
397873,1
127983,1
58395,1
234689,1
371864,0
301726,1
338228,1
91988,0
239462,0
142878,1
365750,0
273038,0
173564,1
9454,1
7811,1
100583,0
305730,0
50844,0
313999,1
86714,0
16699,1
32895,1
201515,1
177002,0
59130,1
133010,0
60123,1
108851,1
257762,1
370195,1
49444,1
327442,1
236868,0
273050,0
28419,1
367232,1
392220,0
357544,1
34952,1
166514,1
266627,0
276109,1
405382,1
391499,1
270402,1
140822,0
137467,1
197488,0
83487,0
242707,1
244378,0
174411,0
33857,1
342115,1
391027,1
302877,0
39917,0
233627,0
93011,1
337294,0
273238,1
30114,1
335,1
242348,1
85191,0
340832,1
191277,1
247289,0
28833,0
343488,0
150989,1
149388,1
93071,1
316962,0
391684,0
247412,0
402684,1
355133,1
93512,0
206416,0
144073,0
375901,1
182502,0
10188,1
199362,1
250897,0
129325,0
347788,0
369246,1
75684,0
76843,1
355379,1
403253,0
16692,1
328935,0
263741,1
282377,1
222631,0
44692,1
298361,1
255331,0
121968,0
164,0
12921,0
25606,0
33064,1
142601,1
195825,1
341268,0
285169,0
357643,0
146822,1
359800,0
259864,0
218585,0
56370,1
42571,1
320283,1
385177,1
36373,1
26051,0
190546,0
246145,0
321696,0
273301,0
254266,1
219789,0
49989,1
366107,0
372459,1
291493,0
221478,0
320268,1
203541,1
121593,1
21039,1
336877,1
28001,0
177991,1
341323,1
290431,1
27998,0
260122,1
315984,0
314318,1
204583,0
142020,1
37073,0
99436,0
217589,0
61196,0
151704,1
258297,1
390606,0
6174,1
118998,1
209621,0
259119,0
75979,0
2385,1
297148,0
173162,1
257357,1
405338,1
235619,0
186240,1
344221,1
71378,1
7626,1
363002,1
227527,1
123199,0
11523,0
365838,1
167562,1
313831,1
100232,0
68801,0
99064,0
321195,1
304891,1
105446,0
36578,1
20033,0
287859,0
148092,0
272807,0
351708,1
245652,0
351237,1
307704,0
153037,1
356144,0
366722,0
238026,0
6656,1
153823,1
130848,0
214575,0
364646,1
330515,1
27254,1
381179,1
50810,0
276080,0
199092,0
348698,0
197311,0
220917,1
88413,0
243779,0
29306,0
27010,0
1003,1
68840,0
224632,0
145062,1
201753,0
109537,1
155757,1
167727,0
234939,0
249349,1
42034,0
366817,0
338159,1
316091,1
8049,0
128870,1
374895,0
24256,0
314475,1
92110,1
332227,0
160025,0
202126,0
242353,1
144485,0
136022,1
322628,0
153188,0
333380,0
55063,0
334333,1
31957,1
247508,0
184438,1
202694,0
301849,1
245807,0
379305,1
45571,1
214298,1
394995,1
237273,0
40324,0
209260,0
168668,0
330769,1
256488,0
187671,1
215947,0
142163,1
129806,1
381614,0
108267,0
71246,0
23192,0
317673,1
210225,0
146609,0
125513,1
239292,0
105927,1
212977,0
356865,1
409820,0
402983,1
23643,0
166718,0
253149,1
73565,1
283239,1
293204,1
75391,0
109371,0
56675,1
226956,0
388038,1
198549,0
304393,0
138690,1
352813,1
261379,0
341556,0
212936,0
224247,1
380428,0
160720,0
298667,0
122535,0
290374,1
189867,0
6277,1
333192,1
380775,1
97411,1
228730,0
81217,1
388300,0
159878,1
155676,1
168052,1
375118,0
270658,0
380484,0
352879,1
59784,0
83065,1
170663,1
240171,0
294234,0
324799,0
25040,0
189833,0
290953,1
197006,1
280304,0
150261,0
291933,0
365324,0
33067,1
183188,0
313472,1
109443,0
371230,0
26468,0
348320,0
41671,1
144468,0
57516,1
206685,0
401046,1
257891,1
289557,0
266159,1
305997,1
262019,0
49814,1
203404,1
44583,0
117697,1
118078,0
174387,1
163528,0
213836,1
120965,0
145748,0
266116,1
224866,0
336237,1
122110,0
138191,0
213643,1
347527,1
343879,1
325387,1
393204,0
390848,1
30358,1
236118,0
79096,1
389438,0
274643,1
322034,1
238966,1
304211,1
407335,0
199547,0
68110,0
385880,0
235458,1
281345,0
382694,1
338997,0
272595,1
221666,1
349425,1
312615,0
93212,0
250484,1
334474,0
90772,1
240818,0
73045,1
5151,1
271199,0
243491,1
134737,1
405941,0
272013,0
186853,1
209323,0
344742,0
253866,0
116656,0
302055,1
88932,0
370704,1
47264,0
264308,0
90813,0
101427,0
252514,0
301631,0
211905,1
35402,0
171797,1
113473,0
328758,0
377182,0
114935,0
343397,1
3161,0
210451,1
134918,1
107894,1
346154,0
180847,0
406471,0
108977,1
278661,1
276989,0
162826,0
281814,1
212608,1
339558,1
10308,1
177772,1
15162,1
151276,0
243318,1
381402,0
11597,0
178813,1
247084,1
318868,0
408392,0
332303,0
362653,0
35746,0
35149,0
167192,1
57335,1
139218,0
254971,1
292497,0
131349,0
101146,1
154076,1
95159,1
206128,0
192212,0
211835,1
217520,0
397059,0
320303,0
58977,1
264721,1
85061,1
59461,1
394360,0
372389,1
145451,0
15089,1
123167,0
3370,0
251761,0
199832,1
406225,0
322424,1
1761,0
323350,0
377874,0
178590,1
319093,0
115630,0
256916,1
81577,0
20814,0
12408,1
13809,0
59058,1
166476,1
45073,1
119420,0
78681,0
21760,0
198457,0
33539,0
369116,1
390130,1
329243,1
124337,0
226763,0
345750,0
38966,1
8587,0
83465,0
46433,1
176374,1
359600,1
177743,1
30317,1
69867,1
309253,0
293339,1
167214,0
392026,0
244418,0
239390,0
298331,1
380466,0
23035,1
240608,1
371234,0
242665,1
161300,0
305351,1
34397,0
405587,0
244372,0
40638,0
199666,1
26382,0
134742,1
83463,0
94466,0
7057,1
22904,0
97638,0
81830,0
86131,1
75692,0
286870,0
95029,1
169619,0
118982,1
357590,1
351835,0
154058,1
96864,0
268240,1
108750,0
328527,0
90162,1
328616,0
211733,1
125041,0
95055,1
342226,1
96812,0
337676,1
174635,1
158555,0
7556,1
324975,0
127875,1
23511,0
284328,1
38565,0
398770,1
139779,1
329413,0
45866,0
201571,1
217058,0
278675,1
61434,0
114376,1
341991,0
147916,1
369329,1
393336,1
175413,1
321963,0
163132,0
76894,1
243591,0
390421,0
376051,1
56871,1
97892,0
147276,1
337572,1
97626,0
304614,1
320850,0
283827,1
402731,1
58264,0
363961,0
280097,0
87329,0
36757,1
320631,1
362216,1
394952,1
301980,0
110024,0
113895,0
363354,0
196061,0
195596,1
386202,0
183678,0
224724,1
166261,1
51747,0
279376,0
124269,0
124039,0
76198,1
41468,0
219249,1
249624,0
114258,1
345872,0
326334,1
350975,0
168691,0
268568,0
181372,0
191097,1
284370,1
145276,1
76838,1
357938,0
118297,1
306808,1
134804,1
347251,0
267909,1
283129,1
268103,1
96475,0
113406,0
208126,1
160331,1
45232,0
205166,1
40446,0
355870,0
341593,0
78644,0
177921,1
85017,1
305935,1
244112,0
156751,0
262471,0
183489,0
30733,1
355683,0
73896,0
29691,1
195837,1
25863,1
394292,1
121098,0
2186,0
293469,1
202619,0
159416,0
273634,1
263340,1
96251,1
365039,1
318533,1
220187,0
156962,0
14233,0
239070,0
337881,1
7810,1
171303,1
213307,0
258943,0
19565,1
372453,1
168360,1
79379,1
407033,1
288644,0
229315,0
345249,0
223146,1
330373,0
58120,1
284264,0
407645,1
144983,0
44652,1
198264,1
143572,0
62925,0
201027,1
14910,0
36011,1
7930,0
361839,1
380075,0
376945,1
333680,0
165545,0
265108,0
291272,1
291426,0
208653,1
180375,0
1345,0
303009,0
205770,1
311977,0
370290,0
128921,0
329783,0
336867,1
361898,1
13447,1
34761,0
879,0
344053,0
320543,0
283412,1
36643,1
222464,1
55226,1
329979,1
147209,1
300904,1
110374,1
176311,1
58042,1
148510,0
393471,0
124515,1
343044,0
236725,0
301860,1
28030,0
247098,1
48972,0
373239,1
312836,1
230867,1
185660,0
11601,0
9968,0
178135,1
29497,1
209374,0
4554,1
182784,1
23640,0
141971,1
99223,1
27904,0
146622,0
200215,0
346711,0
155921,0
70314,1
77024,1
154188,1
188259,1
99627,1
51407,0
154159,1
144058,0
286516,1
328329,1
201044,1
153296,1
277540,1
4744,1
122020,1
190176,1
385153,1
18836,0
47466,1
167507,1
213262,0
367494,0
252359,1
245472,0
344283,1
28955,0
267988,1
225734,1
83327,1
13106,1
381601,0
245736,0
148718,1
284623,1
141578,1
361252,0
397800,1
200314,0
91960,0
238075,0
253879,0
309768,0
280324,0
350365,0
39697,0
163490,0
150617,1
63845,0
123739,0
341365,1
60839,0
398385,1
49944,1
274566,1
232572,1
328633,0
